Topic,Thread ID,Post ID,User ID,Time,Post Content
Topic,Thread ID,Post ID,User ID,Time,Post Content
abortion_as_rights_or_choices,409192893_6200039561001,1,Fightdirector,Wed 23 January 2008 07:59 AM,"A news film crew interviewed a group of anti-abortion protestors at a protest in the town of Libertyville. They asked &amp;quot;if abortion were made illegal, what criminal penalty should the woman who gets the abortion recieve?&amp;quot; The answers were very interesting - most said abortion should be illegal, but the woman who gets the abortion should not receive any form of punishment. One did say the woman should possibly get a sentence of life imprisonment (she was anti-death penalty).   Anti-abortion protestors on punishing women who get abortions:   If abortion becomes illegal again, what punishment do you think the woman who gets an abortion receive?     A &amp;quot;parking ticket&amp;quot;-like misdemenor?   5 years in prison?    10 years in prison?    20 years in prison?    Life in prison?    The death penalty?  I&apos;m going to be hard-core about it: If abortion is murder under the civil law, then any woman who gets an abortion should get life in prison. "
abortion_as_rights_or_choices,409192893_6200039561001,2,sweetsuds,Wed 23 January 2008 08:06 AM,"Ok, then what would you do about the children of the woman in question? Would a monthly inquest be required for every sexually active woman who menstruates, in case a egg was fertilized and &amp;quot;lost&amp;quot;? Should women be required to be tested for pregnancy before purchasing Vitamin C, nigella, or other nutritional supplements that can end a pregnancy in very early stages? Since caffeine seems to be connected with miscarriages, should women be required to submit a recent negative pregnancy test result before being allowed to enter Starbucks? Should women even be allowed to work at Starbucks, seeing as that would allow easy access to caffeine? Also, certain massage techniques are used in folk medicine to assist with abortions- should women be restricted to shoulder and foot rubs until menopause? "
abortion_as_rights_or_choices,409192893_6200039561001,3,LRS51st,Wed 23 January 2008 08:18 AM,"Since Abortions would be illegal... doesn&apos;t the one who COMMITS the abortion get punished....  So Abortionists would get the penalty.  Also, given that most abortion attempts by non-qualified personel tend to result in scarring, permanent injury, sterility or death.... do we really HAVE to worry about punishing the woman...  I think being rendered sterile is a pretty stiff sentence....  Much as I hate to say it.... better legal, safe and unnecessary, than the opposite.  Don&apos;t like it, but I&apos;ll just have to get over it.  I can&apos;t get pregnant. "
abortion_as_rights_or_choices,409192893_6200039561001,4,rm444,Wed 23 January 2008 08:21 AM,"What kind of question is this? Roe v Wade will not be overturned.Get over it. If you dont want an abortion, dont get one. If you do,you dont have to answer to anyone but yourself and your God, if you believe in such things."
abortion_as_rights_or_choices,409192893_6200039561001,5,Fightdirector,Wed 23 January 2008 08:24 AM,"REPLYING TO rm444 WHO SAID: <u>&quot; What kind of question is this? Roe v Wade will not be overturned.Get over it.&quot;</u> Actually, I agree with you.   And one of the reasons it will not become illegal again is that no one (or practically no one) can envision a criminal punishment for a woman who gets an abortion. "
abortion_as_rights_or_choices,409192893_6200039561001,6,Killswitch_Engage,Wed 23 January 2008 08:26 AM,REPLYING TO rm444 WHO SAID: <u>&quot; What kind of question is this? &quot;</u>   A very stupid one. 
abortion_as_rights_or_choices,409192893_6200039561001,7,OrangeCat97,Wed 23 January 2008 08:31 AM,"Are you yourself a virgin? Are you waiting til marriage to have sex?  If not, then you are an aider and abetter to a crime.  After all, she would never have been in a position to do this, without you. "
abortion_as_rights_or_choices,409192893_6200039561001,8,Fightdirector,Wed 23 January 2008 08:34 AM,"REPLYING TO LRS51st WHO SAID: <u>&quot; Since Abortions would be illegal...doesn&apos;t the one who COMMITS the abortion get punished...  So Abortionists would get the penalty.  Also, given that most abortion attempts by non-qualified personel tend to result in scarring, permanent injury, sterility or death...do we really HAVE to worry about punishing the woman...I think being rendered sterile is a pretty stiff sentence...  Much as I hate to say it...better legal, safe and unnecessary, than the opposite.  Don&apos;t like it, but I&apos;ll just have to get over it.  I can&apos;t get pregnant.&quot;</u> Assuming abortion is murder, under the civil and criminal law (for the purpose of the question, we are ignoring morals, and focusing strictly on civil and criminal law), saying that only the person who performs the abortion should be punished and not the woman who voluntarily has the procedure is like saying that, if a person shoots and kills another person with a pistol, only the gun manufacturer should be punished.  And what criminal punishment should be given to the father of the fetus, or the parents or family members of the woman/girl getting the abortion, who drive her to the doctor? If abortion is murder, under civil and criminal law, should they not be punished as &amp;quot;accessories before and after the fact&amp;quot;?  It is all very easy to say that &amp;quot;abortion is immoral and should be against the law&amp;quot; - but no law is worth anything more than a bucket of spit unless there is a civil or criminal punishment for breaking it. So why pass a law which doesn&apos;t penalize the person who breaks it - the woman who voluntarily gets the abortion?   If you don&apos;t want her to be punished, don&apos;t criminalize the procedure. "
abortion_as_rights_or_choices,409192893_6200039561001,9,FortesFortunaJuvat,Wed 23 January 2008 08:54 AM,No  It&apos;s just a fetus 
abortion_as_rights_or_choices,409192893_6200039561001,10,The_Bonesaw,Wed 23 January 2008 09:43 AM,      - - Rose Kennedy  
abortion_as_rights_or_choices,409192893_6200039561001,11,PSimon572,Wed 23 January 2008 09:53 AM,"REPLYING TO OrangeCat97 WHO SAID: <u>&quot; Are you yourself a virgin? Are you waiting til marriage to have sex?  If not, then you are an aider and abetter to a crime.  After all, she would never have been in a position to do this, without you.&quot;</u>  For the purposes of this dicussion; only if you are party to the abortion itself.  If the procedure is done without the consent or knowledge of the sperm donor, then he cannot be an &amp;quot;aider and abetter&amp;quot;. "
abortion_as_rights_or_choices,409192893_6200039561001,12,rm444,Wed 23 January 2008 10:00 AM,"REPLYING TO OrangeCat97 WHO SAID: <u>&quot; Are you yourself a virgin? Are you waiting til marriage to have sex?  If not, then you are an aider and abetter to a crime.  After all, she would never have been in a position to do this, without you.&quot;</u>    "
abortion_as_rights_or_choices,409192893_6200039561001,13,OrangeCat97,Wed 23 January 2008 10:53 AM,"If abortion is truly so abhorrent to you that you would be willing to condemn another to death, then that&apos;s very serious.  Especially when you can never, never walk in their shoes.  You can just look smugly and safely from the sidelines while you judge and condemn.  How does it feel to sit in the catbird&apos;s seat?  If you truly cared that much about it, then it looks as if you would place some importance on taking preventative action, and no sacrifice would be too small to stop this. "
abortion_as_rights_or_choices,409192893_6200039561001,14,boughtwaprice,Wed 23 January 2008 11:59 AM,"Dumb idea, and it would never happen. It was never suggested in the past when it WAS illegal."
abortion_as_rights_or_choices,409192893_6200039561001,15,PUFFBOY,Wed 23 January 2008 12:07 PM,"REPLYING TO LRS51st WHO SAID: <u>&quot; Since Abortions would be illegal... doesn&apos;t the one who COMMITS the abortion get punished....  So Abortionists would get the penalty.  Also, given that most abortion attempts by non-qualified personel tend to result in scarring, permanent injury, sterility or death.... do we really HAVE to worry about punishing the woman...  I think being rendered sterile is a pretty stiff sentence....  Much as I hate to say it.... better legal, safe and unnecessary, than the opposite.  Don&apos;t like it, but I&apos;ll just have to get over it.  I can&apos;t get pregnant.&quot;</u>   You are absolutely correct.  I would hate to see this country go back to the dark days of &amp;quot;back alley&amp;quot; abortionists. "
abortion_as_rights_or_choices,409192893_6200039561001,16,torkel,Wed 23 January 2008 12:14 PM,"Well, the pro-life argument goes that human life begins at conception. And, that just because a fetus does not speak and cannot protect itself, it is still a human life and should be afforded equal protection to other human life. So, lifeimprisonment or execution for abortion is logical from a pro-life standpoint, imho.  Further, if prolifers cannot stomach such stiff penalties for abortion, then why not? Dont they believe their own arguments? "
abortion_as_rights_or_choices,409192893_6200039561001,17,WhoFreak,Wed 23 January 2008 12:21 PM,"REPLYING TO rm444 WHO SAID: <u>&quot; What kind of question is this? Roe v Wade will not be overturned.Get over it. If you dont want an abortion, dont get one. If you do,you dont have to answer to anyone but yourself and your God, if you believe in such things.&quot;</u>   This girl I know used to say; &amp;quot;If rich white men could get pregnant, not only would abortion be legal... it would be tax deductable .  How right she was. "
abortion_as_rights_or_choices,409192893_6200039561001,18,LRS51st,Wed 23 January 2008 01:04 PM,"REPLYING TO WhoFreak WHO SAID: <u>&quot;   This girl I know used to say; &amp;quot;If rich white men could get pregnant, not only would abortion be legal... it would be tax deductable .   Had a few girlfriends like this...  They are amusing....        How right she was.   Sounds more LEFT to me...      &quot;</u>   Who is this Freak?  WhoFreak.  Who freak?  You freak.  No, WhoFreak.  Right... You freak.  Never mind....      "
abortion_as_rights_or_choices,409192893_6200039561001,19,Tomcatt,Wed 23 January 2008 01:42 PM,"If someone kills a pregnant woman, he can also be charged with killing the unborn child.  whatever the penalty is for that, it should probably be the same if abortion was made illegal. This would go for the Doctor.  If someone contracts out, and has their spouse killed, the same charge that would be brought against them should be the same for the mother if abortion was made illegal."
abortion_as_rights_or_choices,409192893_6200039561001,20,alcyone,Wed 23 January 2008 01:51 PM,"Not only the death penality, but certainly all women should be denied the vote as well. They should be locked up at home by any self respecting father or husband and considered &amp;quot;chattel&amp;quot; along with a mans dog, house or property. It&apos;s all these &amp;quot;uppety&amp;quot; women that are the cause for social unrest anyway. they&apos;re just baby machines to insure the continuance of the race and to provide for mans pleasure. they have no &amp;quot;rights&amp;quot; after all to anything and the state or men should always determine what they are allowed to do with their bodies. After all, we OWN them don&apos;t we? God DID make them from OUR rib to keep us amused and satisfy our sexual desires, wash our clothers and keep the house clean didn&apos;t he?  OOPS..sorry,wrong century... "
abortion_as_rights_or_choices,409192893_6200039561001,21,FriscoLady01,Wed 23 January 2008 01:54 PM,"No,  But I can promise you if my child&apos;s life was in danger or even if she felt that an abortion was the right thing to do - if someone got in her way they would get the death penalty!  I would make damn sure she got the abortion.  Get over it folks, even if abortion is criminalized again in this country, there will always be abortion.    The murderers are the ones that want to criminalize it again and make abortion go underground and back to the CoatHangers!  Frisco "
abortion_as_rights_or_choices,409192893_6200039561001,22,Kegler300,Wed 23 January 2008 01:56 PM,"You want an abortion, get it, and then live with your decision to murder an innocent.  My wife had one prior to our marriage 35 years ago and it is her worst regret and still cries about it.  God will not let you live it down..."
abortion_as_rights_or_choices,409192893_6200039561001,23,scottrj50,Wed 23 January 2008 02:04 PM,and the millions of women who don&apos;t regret it??  it cuts both ways.... 
abortion_as_rights_or_choices,409192893_6200039561001,24,navy8086,Wed 23 January 2008 02:16 PM,"REPLYING TO Fightdirector WHO SAID: <u>&quot; Actually, I agree with you.   And one of the reasons it will not become illegal again is that no one (or practically no one) can envision a criminal punishment for a woman who gets an abortion.&quot;</u>   It would hard to overturn because the abortionists stand to loose BILLIONS, pure and simple.  Those slimey baby killing docs might actually have to SAVE lives, rather than take them! "
abortion_as_rights_or_choices,409192893_6200039561001,25,LRS51st,Wed 23 January 2008 02:21 PM,"REPLYING TO alcyone WHO SAID: <u>&quot; Not only the death penality, but certainly all women should be denied the vote as well. They should be locked up at home by any self respecting father or husband and considered &amp;quot;chattel&amp;quot; along with a mans dog, house or property. It&apos;s all these &amp;quot;uppety&amp;quot; women that are the cause for social unrest anyway. they&apos;re just baby machines to insure the continuance of the race and to provide for mans pleasure. they have no &amp;quot;rights&amp;quot; after all to anything and the state or men should always determine what they are allowed to do with their bodies. After all, we OWN them don&apos;t we? God DID make them from OUR rib to keep us amused and satisfy our sexual desires, wash our clothers and keep the house clean didn&apos;t he?   (CRASSLY edited for the sake of brevity) &quot;</u>                 But what does your opinion on women have to do with abortion?  Oh, you weren&apos;t serious?            Smiley for the humor impaired... "
abortion_as_rights_or_choices,409192893_6200039561001,26,scottrj50,Wed 23 January 2008 02:22 PM,Save the babies...but if the fathers don&apos;t pay for the kid till he/she is 18...Cut their Johnsons off...Run that by the limpy conservative viagra gang sitting on the supreme court?    
abortion_as_rights_or_choices,409192893_6200039561001,27,FriscoLady01,Wed 23 January 2008 02:23 PM,"REPLYING TO Kegler300 WHO SAID: <u>&quot; You want an abortion, get it, and then live with your decision to murder an innocent.  My wife had one prior to our marriage 35 years ago and it is her worst regret and still cries about it.  God will not let you live it down...&quot;</u>   You know what, I lost a child she was 9 months old and died on my 17th birthday.  That is what I cannot deal with!  I am 55 years old this September and I still cry for her on that day and many others it took 15 years for my family to get me to even acknowledge that day is my birthday!  What I could not live with as well is knowing that if my other two daughters were pregnant, their life was in danger if they had the child and could not obtain an  abortion because of some stupid law - well that is murder!  Frisco "
abortion_as_rights_or_choices,409192893_6200039561001,28,LRS51st,Wed 23 January 2008 02:27 PM,"REPLYING TO scottrj50 WHO SAID: <u>&quot; Save the babies...but if the fathers don&apos;t pay for the kid till he/she is 18...Cut their Johnsons off...Run that by the limpy conservative viagra gang sitting on the supreme court?   &quot;</u>   Now scotty, if a woman can decide NOT to be a mother, then a man can decide not to be a father....    OK, so I can&apos;t keep a straight face on that one...    Gee, Scott, you said something I agree with.... You knock her up... you are responsible for the outcome....  I like that.  Gene test all prisoners and welfare receipients... then truncate their checks for child support...  That would work almost as well as the old Johnson sliceing....     /2  Only HALF joking.... "
abortion_as_rights_or_choices,409192893_6200039561001,29,Opfor6,Wed 23 January 2008 02:28 PM,"Once Roe v. Wade is overturned it will be up to the states to determine if they will continue to allow abortions and it will be up to them to if the woman should be punished and how be she should be punished. Maybe probation for the first time will be an option.   Most certainly the abortionist, if they are breaking the state&apos;s law should be punished. Prison time, loss of license if they have one, heavy fines, confiscating of property. "
abortion_as_rights_or_choices,409192893_6200039561001,30,scottrj50,Wed 23 January 2008 02:38 PM,Well once ole Fred Thompson gets into the White House he&apos;ll get it overturned.After all the country is sooooooooooooo behind him    
abortion_as_rights_or_choices,409192893_6200039561001,31,beatch71,Wed 23 January 2008 02:41 PM,"Gee Kegler300, sorry to hear that your wife still cries. God doesn&apos;t let you forget, true, but God forgives as well. A sense of humor helps, you gotta laugh, it&apos;s called survival. But those are just my beliefs.    "
abortion_as_rights_or_choices,409192893_6200039561001,32,pken,Wed 23 January 2008 02:43 PM,My wife and I raised our five children and have a hard time reasoning that we could even envision not having any one of them.  Different people with different circumstances and different intellect and moral upbringing have different opinions about the life of a fetus.  I feel sorry for them.....they miss so much.  Many live with terrible guilt.  Some are too numb to know any different. 
abortion_as_rights_or_choices,409192893_6200039561001,33,FortesFortunaJuvat,Wed 23 January 2008 02:47 PM,"Abortions will never be illegal. It&apos;s a form of population control. Also, some people are not fit to have kids. If they don&apos;t want them, let them be able to get rid of them. Better off for the kid. I&apos;m sure when a kid is aborted, it&apos;s life and conscious simply gets transfered by God to another womans belly anyway "
abortion_as_rights_or_choices,409192893_6200039561001,34,navy8086,Wed 23 January 2008 03:14 PM,"For all of you that the say the &amp;quot;support abortions&amp;quot;,  do you really KNOW what you are actually supporting. Here, this link will tell you clinically with out the preaching ....    Abortion Methods   AND for you libs that think Gitmo is torture, consider this .....    Unborn Babies Feel Pain   You&apos;ll note there are medical / scientific refernces for each web site. "
abortion_as_rights_or_choices,409192893_6200039561001,35,FortesFortunaJuvat,Wed 23 January 2008 03:21 PM,"REPLYING TO navy8086 WHO SAID: <u>&quot; For all of you that the say the &amp;quot;support abortions&amp;quot;,  do you really KNOW what you are actually supporting. Here, this link will tell you clinically with out the preaching ....    Abortion Methods   AND for you libs that think Gitmo is torture, consider this .....    Unborn Babies Feel Pain   You&apos;ll note there are medical / scientific refernces for each web site.&quot;</u>   We know what we&apos;re supporting "
abortion_as_rights_or_choices,409192893_6200039561001,36,rm444,Wed 23 January 2008 03:23 PM,   The right to have a choice.
abortion_as_rights_or_choices,409192893_6200039561001,37,Duster6,Wed 23 January 2008 03:31 PM,Here in North Carolina if the baby is not breathing on its own it is not a human life.  So no punishment for the abortion.  Of course ever since that Marine Killed that female Marine a few weeks ago and the news media found out that he could not be charged for murder of the baby the Southern Baptist are now storming the halls of justice to get this law over turned. 
abortion_as_rights_or_choices,409192893_6200039561001,38,aggie_swife,Wed 23 January 2008 03:55 PM,"... A well-written article that you may find an interesting read as it does include Mother Teresa and Hillary Clinton.    A small, small voice... "
abortion_as_rights_or_choices,409192893_6200039561001,39,PhoenixDark,Wed 23 January 2008 05:45 PM,"REPLYING TO rm444 WHO SAID: <u>&quot;    The right to have a choice.&quot;</u>   Bingo!  What ever happened to the line of thought that a person should be free to do whatever they wished to their own body? Y&apos;all conservatives whine about a &amp;quot;nanny state&amp;quot; but restricting or outlawing abortion supports just that - telling another what they can or cannot do to their own body, much like Libs saying you can&apos;t smoke or drink or get tattoos. "
abortion_as_rights_or_choices,409192893_6200039561001,40,PSimon572,Wed 23 January 2008 05:57 PM," While there is potential for harm to others from my smoking and drinking, you are telling me what I can do to my myself.  If life begins at conception, then the choice the mother is making does not just involve her body.  BTW...I&apos;m pro-choice "
abortion_as_rights_or_choices,409192893_6200039561001,41,marineJacksonsgirl,Wed 23 January 2008 06:01 PM,"why does ones personal belief have ANYTHING to do with this?we are talking about a LAW which, in our country is not directly connected to religion. SO forget religion and look at the facts. Viability (life can be sustained utside the womb) of a fetus starts at like 6 or 7 months  in extreme cases with the odds improving with time. so at 6 months yes it is a human life. Scientificaly anytime before that, it is not a human, only what could have been one..thats why it is called a FETUS, not a baby. Most abortion providers DO NOT do abortions past week 20 to week 22. Now if we make abortion illegal, will that stop the problem? NO and we all know this, it will only push desperate females to dangerous lenghts. Putting MORE lifes in danger. At least right now they are preformed in a safe clinical enviroment by trained pros. thirdly, you will find &amp;quot;medical experts&amp;quot; on both sides of this fight so really they are not really valid to the argument. "
abortion_as_rights_or_choices,409192893_6200039561001,42,sweetsuds,Wed 23 January 2008 06:11 PM,"REPLYING TO PhoenixDark WHO SAID: <u>&quot;   Bingo!  What ever happened to the line of thought that a person should be free to do whatever they wished to their own body? Y&apos;all conservatives whine about a &amp;quot;nanny state&amp;quot; but restricting or outlawing abortion supports just that - telling another what they can or cannot do to their own body, much like Libs saying you can&apos;t smoke or drink or get tattoos.&quot;</u>  From what I&apos;ve seen, prohibiting tattoos has been a conservative measure, keeping with laws derived from religious traditions.  One of the problems with defining a fetus as a life separate from that of the woman are the medical facts that not all fertilized eggs implant, not all implanted eggs survive to the point of viability, a woman may not be aware of her condition, and one cannot remove a fetus from a woman until it is viable, without ending or at least endangering its life. If a fetus is going to be granted all or even most of the rights that an infant would possess, you&apos;d find the state micromanaging the lives of women between the ages of 14 and 60. For folk who aren&apos;t interested in governmental interference, it would behoove you to remember that. "
abortion_as_rights_or_choices,409192893_6200039561001,43,aggie_swife,Wed 23 January 2008 06:11 PM,"REPLYING TO PhoenixDark WHO SAID: <u>&quot;   Bingo!  What ever happened to the line of thought that a person should be free to do whatever they wished to their own body? Y&apos;all conservatives whine about a &amp;quot;nanny state&amp;quot; but restricting or outlawing abortion supports just that - telling another what they can or cannot do to their own body, much like Libs saying you can&apos;t smoke or drink or get tattoos.&quot;</u>   And by that logic destroying one&apos;s own body....?  castration   drugs, impurities   assisted suicide   After all, it is your own body, right?   But what about the baby&apos;s freedom and rights?    Yet he or she gets no say.   "
abortion_as_rights_or_choices,409192893_6200039561001,44,sweetsuds,Wed 23 January 2008 06:19 PM,"AW, interesting toy- what age group is that supposed to be for? I can&apos;t imagine it would be appropriate for small children, as they are quite likely to swallow it, or try to. Most doll house babies have moveable joints so they can be dressed. "
abortion_as_rights_or_choices,409192893_6200039561001,45,aggie_swife,Wed 23 January 2008 07:58 PM,Time Magazine piece which everyone should find of interest.     (Perhaps positives on both sides of the issues)   Grassroots Abortion War     
abortion_as_rights_or_choices,409192893_6200039561001,46,liberal90,Wed 23 January 2008 08:21 PM,"You all advocating punishment for the doctors who perform abortions are aware that there are a great many legal, easily accessible abortifacients, right? "
abortion_as_rights_or_choices,409192893_6200039561001,47,OldUSAFSniper,Wed 23 January 2008 08:31 PM,"Ahhhhhhhh, the liberal fairy tale of &amp;quot;right to privacy,&amp;quot; the premise that abortion was ruled lawful under Roe vs Wade.  If you cannot stand up for those who have no voice, then you have lost your soul... I&apos;m sorry, but I think that society has an OBLIGATION to speak for those who cannot be heard.  &amp;quot;My body... my choice&amp;quot;... More liberal drivel.  As a man, if I have no say in whether my child lives or dies... then don&apos;t come looking for me when you want a check. "
abortion_as_rights_or_choices,409192893_6200039561001,48,Opfor6,Wed 23 January 2008 11:15 PM,"REPLYING TO FortesFortunaJuvat WHO SAID: <u>&quot; Abortions will never be illegal. It&apos;s a form of population control. Also, some people are not fit to have kids. If they don&apos;t want them, let them be able to get rid of them. Better off for the kid. I&apos;m sure when a kid is aborted, it&apos;s life and conscious simply gets transfered by God to another womans belly anyway&quot;</u> Margaret Sanger loves you.  By the way, you don&apos;t return back the gifts God gave you. That is why suicide is a sin.   Comfort your self the best you can while you can. "
abortion_as_rights_or_choices,409192893_6200039561001,49,undercoversister,Wed 23 January 2008 11:25 PM,"Maybe we can get this back on topic. I would really like to hear the answer&apos;s of the pro-life people on how a law against abortion should be punished and what this punishment will help in the matter of saving the unborn.   IMHO, abortion should be illegal, except from cases like rape, health issues, incest and such. Nevertheless, abortion should not be punished if performed after close monitoring and counseling and within the first 12 weeks of the pregnancy.   After all it is life, yes, but we do so much irresponsible stuff with this life (scientific) and yet we are trying to force women to carry out their pregnancy.   If men could get pregnant, the abortion issue would not be one. Also if men could get pregnant, they will have nothing but ONE child. After that, they would be &amp;quot;cured&amp;quot; and only have protected sex, no matter what...hmmmm...maybe that&apos;s not such a bad thought after all, but unfortunately it&apos;s impossible. "
abortion_as_rights_or_choices,409192893_6200039561001,50,Opfor6,Wed 23 January 2008 11:47 PM," Link please.  21 weeks        This picture of a 21-week fetus hand reaching up through an incision in its mother&apos;s uterus to grab the finger of the surgeon who had just performed a life-saving procedure...  The 21-week-old unborn baby is named Samuel Alexander Armas, and is being operated on by a surgeon named Joseph Bruner. The baby was diagnosed with spina bifida and would not survive if removed from the mother&apos;s womb.  a C-section removes the uterus and the doctor makes a small incision to operate on the baby.  During the surgery on little Samuel, the little guy reached his tiny, but fully developed, hand through the incision and firmly grasped the surgeon&apos;s finger. The photograph captures this amazing event with perfect clarity.  Here is a picture of Samuel at 6 1/2.        Samuel is 9 years old today. "
abortion_as_rights_or_choices,409192893_6200039561001,51,Fightdirector,Thu 24 January 2008 07:28 AM,"REPLYING TO Opfor6 WHO SAID: <u>&quot; Once Roe v. Wade is overturned it will be up to the states to determine if they will continue to allow abortions and it will be up to them to if the woman should be punished and how be she should be punished. Maybe probation for the first time will be an option.   Most certainly the abortionist, if they are breaking the state&apos;s law should be punished. Prison time, loss of license if they have one, heavy fines, confiscating of property.&quot;</u> Only the abortionist should go to prison?      Surely  the woman who voluntarily got the abortion is an accomplice to murder under the law  (if the laws on murder were expanded to include abortions). Why should she get probation?   If someone held you so you couldn&apos;t move while someone else shot you dead, would you want the shooter to be sent to prison and the one who assisted the shooter by holding you to make you a better target get probation or a slap on the wrist?   Face it, anti-abortion/pro-life people - if abortion is &amp;quot;murder&amp;quot; than the woman who voluntarily gets an abortion is a murderer - and needs to be criminally punished - not just the doctor who performs the medical procedure.   All the pictures of what goes on during some abortions and pictures of kids like little Samuel mean absolutely nothing in regard to the question I am presenting.  How should that child-murdering woman be punished?   For example, I posted this same original post on another Internet Forum and several posters suggested that the proper punishment for the woman would be irrevocable sterilization.    If you believe that abortion is murder, is sterilization an appropriate punishment for the woman who voluntarily gets an abortion  (assuming abortion becomes illegal)? "
abortion_as_rights_or_choices,409192893_6200039561001,52,pken,Thu 24 January 2008 08:33 AM,How about &amp;quot;Proctologists&amp;quot;?  Should they go to jail too?  I feel so violated! 
abortion_as_rights_or_choices,409192893_6200039561001,53,Fightdirector,Thu 24 January 2008 09:23 AM,"REPLYING TO Opfor6 WHO SAID: <u>&quot; Once Roe v. Wade is overturned  it will be up to the states to determine if they will continue to allow abortions and it will be up to them to if the woman should be punished and how be she should be punished.     The American Prospect:   quote:  In a meeting with the editorial board of the  Des Moines Register  last year,  [Presidential candidate Mike]  Huckabee sidestepped answering the question directly but strongly suggested  he thinks at least certain types of birth control pills should made illegal.  In his Renewal Project speech Monday night, on the eve of the anniversary of  Roe v. Wade , Huckabee made yet another inappropriate and insulting comparison, maintaining that  overturning Roe is &amp;quot;not good enough,&amp;quot;  and that  letting the states &amp;quot;handle something that is a moral issue is the logic of the civil war.&amp;quot; &quot;</u> So, can I gather you would not be supporting Mike Huckabee for President? He advocates taking the ability to decide the legality of abortion and the criminal penalties for abortion away from the states and making a &amp;quot;one-size-fits-all&amp;quot; federal law on abortion and the criminal penalties. "
abortion_as_rights_or_choices,409192893_6200039561001,54,oldmole,Thu 24 January 2008 09:55 AM,"REPLYING TO rm444 WHO SAID: <u>&quot; What kind of question is this? Roe v Wade will not be overturned.Get over it. If you don&apos;t want an abortion, don&apos;t get one. If you do,you don&apos;t have to answer to anyone but yourself and your God, if you believe in such things.&quot;</u>   It is the kind of question that will start having to get asked as soon as the current lineup of the Supremes gets the next abortion case and overturns Roe and sends it back to the states. Based on all previous writings, the five Catholics on the present Court are only delaying the inevitable to keep it a live issue in the 2008 election, but Roe is for all intents and purposes a dead letter. Elections have consequences. If you are concerned about what those consequences would be for you personally, contact your state legislatures, because that is where this sort of decision is going to get made.     "
abortion_as_rights_or_choices,409192893_6200039561001,55,rm444,Thu 24 January 2008 10:13 AM,I&apos;ll believe it when I see it.
abortion_as_rights_or_choices,409192893_6200039561001,56,LRS51st,Thu 24 January 2008 10:59 AM,REPLYING TO pken WHO SAID: <u>&quot; How about &amp;quot;Proctologists&amp;quot;?  Should they go to jail too?  I feel so violated!&quot;</u>   Only because he put his left hand on your left shoulder...  And his right hand on your right shoulder...       In case anyone needed the clue. 
Topic,Thread ID,Post ID,User ID,Time,Post Content
