"user-id"	"text"	"topic"	"thread-id"	"time"	"post-id"	"reply-to"	"reply-by"
"joharguelles"	"@MariaCespedesc @PCaterianoB 👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻"	"Cuestion-de-confianza"	4	"2020-08-05 21:57:27"	35	1	
"Claudia23Rv"	"@MariaCespedesc @PCaterianoB Pero qué mejor respeto al pueblo que tener una minería legal ? ... su voto en contra es favoreciendo a la ilegalidad minera = contaminación y sin ingresos al CANON minero que es dinero para cada región. 🤦🏻‍♀️"	"Cuestion-de-confianza"	4	"2020-08-05 21:55:51"	36	1	
"NellyMiranda_B"	"@MariaCespedesc @PCaterianoB Nosotros creemos en ti M. C., pero no en el resto, que solo  cuidan sus intereses personales, no era el momento, recuerda que esta pandemia afecta a los que menos tienen y la cuarentena solo evidencio nuestra pobreza. Ganaron los que negociaron bajo la mesa y no te diste  cuenta."	"Cuestion-de-confianza"	4	"2020-08-05 21:48:19"	37	1	
"Natimarreros"	"@MariaCespedesc @PCaterianoB 💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪"	"Cuestion-de-confianza"	4	"2020-08-05 21:39:23"	38	1	
"ingvidaldos"	"@MariaCespedesc @PCaterianoB Creen en la mineria? En el congreso dijo lo contrario señora no falte a la verdad, la mineria es la q paga sus bolsillos cada mes, la mineria nos ah llevado a un avance económico que hoy se ve estancado por la culpa de sierto grupos políticos que no tienen capacidad de elección."	"Cuestion-de-confianza"	4	"2020-08-05 21:36:36"	39	1	
"Yolandaruiz178"	"@MariaCespedesc @PCaterianoB Así el pueblo está con Frepap. Apoyaremos para terminar con la corrupción. 💪😷🇵🇪"	"Cuestion-de-confianza"	4	"2020-08-05 21:25:40"	40	1	
"Victor198"	"@MariaCespedesc @PCaterianoB  Sigan adelante pescaditos!!!! A ese idiota de Luz Verde no le den respiro, es un MALDITO CORRUPTO!"	"Cuestion-de-confianza"	4	"2020-08-05 21:22:57"	41	1	
"espaciolibre231"	"@MariaCespedesc @PCaterianoB Pero ya hay rumores de vacar al presidente... que se trae entre manos este congreso. Estén alertas...los están haciendo pisar el palito!!"	"Cuestion-de-confianza"	4	"2020-08-05 21:18:38"	42	1	
"FreddyLvsng80"	"@MariaCespedesc @PCaterianoB Que el Frepap haya dado la contraria, no fue por una molestia política, fue por una convicción de ellos mismos. El fujiaprista, presidente del congreso y chantajista de ministros, tiene menos credibilidad que el doctor Angulo. PD: Bloqueen a @FREPAP_FIA . Un fujitroll a leguas..!"	"Cuestion-de-confianza"	4	"2020-08-05 21:07:13"	43	1	
"Davi2210hotmai1"	"@MariaCespedesc @PCaterianoB Estudios por favor opotunista"	"Cuestion-de-confianza"	4	"2020-08-05 21:04:50"	44	1	
"dcanovas"	"@MariaCespedesc @PCaterianoB Esto es mentira"	"Cuestion-de-confianza"	4	"2020-08-05 21:03:03"	45	1	
"Cuchiparrilla"	"@MariaCespedesc @PCaterianoB Como si fuera el pueblo fuera a tomar las decisiones a nivel político y social. Para eso se eligen gobernantes, y ustedes fenestaron todo eso."	"Cuestion-de-confianza"	4	"2020-08-05 20:59:23"	46	1	
"raffo20"	"@MariaCespedesc @PCaterianoB Claro y callados con la minería ilegal, ha visto el Escudo Nacional uno de nuestros símbolos patrios? Vean el bosque completo y no sólo el jardín."	"Cuestion-de-confianza"	4	"2020-08-05 20:55:11"	47	1	
"kchv25"	"@MariaCespedesc @PCaterianoB Puro ministros cuestionados por actos de corrupción, y en su discurso Cateriano anunciaba puras compras , ya sabemos que Vizcarra sobrevalorar todas las compras que hace al pueblo peruano , y le gusta poner a toda su gente en cargos públicos y adjudicar obras a favor de ellos"	"Cuestion-de-confianza"	4	"2020-08-05 20:33:52"	48	1	
"kchv25"	"@MariaCespedesc @PCaterianoB Aplaudo que hayan negado la confianza al gabinete de Vizcarra , Cateriano compro satélite chatarra para el Perú con millones de soles en el gobierno de Humala , una ministra que no quiere devolver el dinero de la ONP a los peruanos , un ministro que tilda de serrano al peruano."	"Cuestion-de-confianza"	4	"2020-08-05 20:31:15"	49	1	
"kchv25"	"@MariaCespedesc @PCaterianoB Sin minas la economía del Perú se va abajo, eso tienen que tener claro ustedes , vea la realidad de las minas que generan progreso y desarrollo al pueblo Peruano, la agricultura también se tiene que apoyar , pero elegir agricultura por mina , es descabellado."	"Cuestion-de-confianza"	4	"2020-08-05 20:28:50"	50	1	
"j_montoya_a"	"@MariaCespedesc @PCaterianoB jajaja que pena por ti Caterinao “el breve”, no a la discriminación de ningún lado."	"Cuestion-de-confianza"	4	"2020-08-05 20:28:43"	51	1	
"MarcoCo60265063"	"@MariaCespedesc @PCaterianoB Cateriano se contradice, les dice a uds que no tienen experiencia publica por eso no entienden lo que el hablo, pero cuando eligio al amigo de su sobrino como Ministro de Trabajo indico que no era necesaria esa experiencia sino que el entraba a aprender.. No hay coherencia en su palabra"	"Cuestion-de-confianza"	4	"2020-08-05 20:25:12"	52	1	
"Giovys2"	"@MariaCespedesc @PCaterianoB El pueblo necesita un ejecutivo concentrado en la pandemia. Vuestros cuestionamientos podrían haber esperado dos o tres meses para q por lo menos bajen las muertes y contagios. Han dejado sin cabeza a los ministerios en el peor momento de la emergencia. Eso no ayuda al pueblo."	"Cuestion-de-confianza"	4	"2020-08-05 20:24:57"	53	1	
"hquirogax"	"@MariaCespedesc @PCaterianoB Lo que promueven tus jefes y algunos avivados es chantajear a las mineras y sacarles dinero aprovechándose de la poblacion"	"Cuestion-de-confianza"	4	"2020-08-05 20:20:22"	54	1	
"eddycordova22"	"@MariaCespedesc @PCaterianoB Muy bien Gracias Maria Teresa 🇵🇪🇵🇪🇵🇪"	"Cuestion-de-confianza"	4	"2020-08-05 20:07:22"	55	1	
"MCaviares"	"@MariaCespedesc @PCaterianoB Señora usted es una bestia e hipócrita al igual que el Frente Amplio, si tanto odia a la minería porque cobra un sueldo de 20000 soles, la mayoría de impuestos que paga su sueldo proviene de la minería. ¡Grandísima estúpida! ¡RENUNCIE A SU SUELDO! No lo merece"	"Cuestion-de-confianza"	4	"2020-08-05 19:59:34"	56	1	
"EddyMartin1976"	"@MariaCespedesc @PCaterianoB A ver creo que es claro para todos que se requiere una minería responsable y acorde a la no destrucción de los ecosistemas, pero para eso existe el mecanismo de la interpelación verdad? Lo que hicieron Uds fue ser la comparsa de unos mafiosos que quiéren bajarse la Sunedu eso téngalo (1)"	"Cuestion-de-confianza"	4	"2020-08-05 19:58:12"	57	1	
"inkorrectos"	"@MariaCespedesc @PCaterianoB Chúpate esa Cateriano!!!! Parece que los del FREPAP saben más de democracia que tú.… Haz demostrado pobreza intelectual con los comentarios clasistas y quizá hasta discriminatorios al referirte al partido del pescado...."	"Cuestion-de-confianza"	4	"2020-08-05 19:49:33"	58	1	
"czarsancheZ"	"@MariaCespedesc @PCaterianoB Fanáticos  pobres diablos, aduladores no se de quién por qué jefe ya murió"	"Cuestion-de-confianza"	4	"2020-08-05 19:41:45"	59	1	
"dil_dilarmy"	"@MariaCespedesc @PCaterianoB A unos meses de terminar el periodo, a unos meses de elecciones y cuando más se necesita alguien que dirija la salud del Perú más aún en plena PANDEMIA... Si en algo estoy de acuerdo con Cateriano es que definitivamente ustedes no saben de política."	"Cuestion-de-confianza"	4	"2020-08-05 19:41:00"	60	1	
"PieriPilCa"	"@MariaCespedesc @PCaterianoB Vacancia presidencial Ya !!!!"	"Cuestion-de-confianza"	4	"2020-08-05 19:35:34"	61	1	
"DaisydeTito"	"@MariaCespedesc @PCaterianoB No se preocupe Sra. El próximo año volverán a estar en el olvido… son una total decepción.. nunca me convencieron, que bueno que no voté por ustedes 💪"	"Cuestion-de-confianza"	4	"2020-08-05 19:32:04"	62	1	
"gonzalo_galarza"	"@MariaCespedesc @PCaterianoB Pero igual son fanáticos religiosos y no saben nada de como funciona el Estado.  Al menos no lo desmiente en todo lo que ha escrito"	"Cuestion-de-confianza"	4	"2020-08-05 19:22:09"	63	1	
"SANDRALUISA16"	"@MariaCespedesc @PCaterianoB 3/3 como la Torre de Babel en su propio idioma y no llegan a nada. Conversen dialoguen en pos de sacar al país  a delante, somos muchos que queremos avanzar de la mano economía, con respeto al ambiente y salubridad con esta pandemia."	"Cuestion-de-confianza"	4	"2020-08-05 19:20:05"	64	1	
"SANDRALUISA16"	"@MariaCespedesc @PCaterianoB Algo desatinado, en vez de concensuar lo que deseaban, ni lo dejaron hablar por la presión del momento  y le hicieron un gran favor a la repartija , se supone que están para trabajar juntos pero veo que todos van por su lado, como la Torre de Babel en su propio idioma y no llegan a nada."	"Cuestion-de-confianza"	4	"2020-08-05 19:19:38"	65	1	
"SANDRALUISA16"	"@MariaCespedesc @PCaterianoB En una emergencia como está , como que no es el momento de dejar a todos los ministerios en manos de la mafia, en especial a Educación?	"	"Cuestion-de-confianza"	4	"2020-08-05 19:18:36"	66	1	
"Alexmey7"	"@MariaCespedesc @PCaterianoB Sra xfavor sea sincera con todos si su agrupación política llegó con tanta fuerza al congreso no es por ciertas cosas que hicieron, más bien fue producto del voto por darle la contra a los partidos conocidos y de siempre, no puede salir a decir que a sido gracias a que recorrieron el peru"	"Cuestion-de-confianza"	4	"2020-08-05 19:18:05"	67	1	
"hjfuentesa"	"@MariaCespedesc @PCaterianoB Asi? Por que no mencionó a la ilegal, que destruye personas y ambiente, y tarde o temprano tendremos que destinar recursos para remediar. La trucha fue introducida en Perú por un minero, obras de agua y otras las tienen que hacer autoridades no mineria formal, para eso es canon minero!"	"Cuestion-de-confianza"	4	"2020-08-05 19:01:13"	68	1	
"alfreditocp"	"@MariaCespedesc @PCaterianoB Concuerdo con su postura, pero también tienen que ser estratégicos en un momento como éste, donde se requiere el apoyo y unidad de todos. Sabemos que la gestión del presidente @MartinVizcarraC es pésima, sin embargo queda apoyar y fiscalizar los apoyos economices a la población."	"Cuestion-de-confianza"	4	"2020-08-05 18:57:45"	69	1	"133"
"ZurdoFuentes"	"@MariaCespedesc @PCaterianoB frepap nunca mas"	"Cuestion-de-confianza"	4	"2020-08-05 18:57:22"	70	1	
"elkyunit"	"@MariaCespedesc @PCaterianoB Muy bien! Pero en sus discursos, hablan como si estuvieran totalmente en contra de la minería. Pidan más espacio en los medios de comunicación."	"Cuestion-de-confianza"	4	"2020-08-05 18:54:35"	71	1	
"juliussobrino"	"@MariaCespedesc @PCaterianoB Se ha dado cuenta que la acaba de perder, ¿no? Se han dejado usar para fines subalternos y han causado una crisis innecesaria."	"Cuestion-de-confianza"	4	"2020-08-05 18:54:19"	72	1	
"mercedes220894"	"@MariaCespedesc @PCaterianoB Hoja de vida. Antes de ser congresista se dedicaba a instalar electrodomésticos. No mas burros en el congreso. Ahora gana un dineral y se da el lujo de basurear a los ministros, exigen ministros profesionales, cuando los congresistas solo tienen secundaria @Latina_pe @americatv_peru https://t.co/MIP7lTSRuw"	"Cuestion-de-confianza"	4	"2020-08-05 18:53:43"	73	1	
"DogComment"	"@MariaCespedesc @PCaterianoB Bien! Sigan adelante!"	"Cuestion-de-confianza"	4	"2020-08-05 18:50:29"	74	1	
"Viole133Salinas"	"@MariaCespedesc @PCaterianoB Corruptos nos llevan a la muerte a los peruanos"	"Cuestion-de-confianza"	4	"2020-08-05 18:47:10"	75	1	
"IramossfRM"	"@MariaCespedesc @PCaterianoB Decepción total con ustedes. Desestablizan al país en medio de una pandemia. Usted siga gritando en sus intervenciones."	"Cuestion-de-confianza"	4	"2020-08-05 18:42:32"	76	1	
"OrieleRios"	"@MariaCespedesc @PCaterianoB Si uds son maltratados, humillados y tratados como personas que no están a la altura del congreso, siendo uds congresistas; no me quiero imaginar como nos ve Cateriano a muchos peruanos en condiciones de economía muy baja (pobres económicamente).... Seguro nos ve como leprosos!!"	"Cuestion-de-confianza"	4	"2020-08-05 18:33:39"	77	1	
"RIMEN15"	"@MariaCespedesc @PCaterianoB Su participación en el debate fue clara y contundente. No voté por ustedes pero considero que estan haciendo un buen papel. Siempre firmes con sus convicciones. No medias tintas."	"Cuestion-de-confianza"	4	"2020-08-05 18:30:47"	78	1	
"Cari65440176"	"@MariaCespedesc @PCaterianoB El Dr. Cateriano no ha hecho otra cosa que decir lo que pensamos muchos peruanos. Por que se comportaron como una bancada fanático religiosa con muy poco conocimiento de la realidad economica del país 🤷"	"Cuestion-de-confianza"	4	"2020-08-05 18:26:16"	79	1	
"Urano55"	"@MariaCespedesc @PCaterianoB Vacancia Presidencial Ya."	"Cuestion-de-confianza"	4	"2020-08-05 18:20:45"	80	1	
"RichardSincer01"	"@MariaCespedesc @PCaterianoB miren esto"	"Cuestion-de-confianza"	4	"2020-08-05 18:16:43"	81	1	
"Juanchi85813975"	"@MariaCespedesc @PCaterianoB Sra, no se trata de tus ambiciones politicas, aca, se trata de la salud de los peruanos y ustedes sin querer apoyo las zancadillas de su congreso. Tiene que priorizar valores."	"Cuestion-de-confianza"	4	"2020-08-05 18:08:16"	82	1	
"Sobrevi30272146"	"@MariaCespedesc @PCaterianoB Promoverán la agricultura, el cuál tiene que tener un régimen especial para que sea rentable..."	"Cuestion-de-confianza"	4	"2020-08-05 18:07:23"	83	1	
"marantonyp"	"@MariaCespedesc @PCaterianoB miren esto"	"Cuestion-de-confianza"	4	"2020-08-05 17:54:00"	84	1	
"jorgezapatajz"	"@MariaCespedesc @PCaterianoB Aquí no deben haber buenas intenciones solamente. Un año de minería significan 100 años de agricultura. Que propone económicamente para reducir brecha? Uds se deben al pueblo, a quienes los pusieron en esa curul. Uds votaron en bloque, es que allí nadie piensa diferente?"	"Cuestion-de-confianza"	4	"2020-08-05 17:43:32"	85	1	
"Marita30706158"	"@MariaCespedesc @PCaterianoB Minería formal si y no ala minería inlegal que es la que destruye todo. hay trata de personas y prostitución"	"Cuestion-de-confianza"	4	"2020-08-05 17:39:21"	86	1	
"Oka36581454"	"@MariaCespedesc @PCaterianoB Ni molesten locos de mierda"	"Cuestion-de-confianza"	4	"2020-08-05 17:38:48"	87	1	
